"Plot Title: SouthLake12"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799605, SEN S/N: 10799605)","RH, % (LGR S/N: 10799605, SEN S/N: 10799605)","Coupler Detached (LGR S/N: 10799605)","Coupler Attached (LGR S/N: 10799605)","Host Connected (LGR S/N: 10799605)","Stopped (LGR S/N: 10799605)","End Of File (LGR S/N: 10799605)"
1125,02/16/25 02:00:00 AM,1.832,74.839,,,,,
1126,02/16/25 04:00:00 AM,1.859,74.952,,,,,
1127,02/16/25 06:00:00 AM,1.859,74.872,,,,,
1128,02/16/25 08:00:00 AM,1.832,74.463,,,,,
1129,02/16/25 10:00:00 AM,1.805,74.268,,,,,
1130,02/16/25 12:00:00 PM,1.805,74.134,,,,,
1131,02/16/25 02:00:00 PM,1.805,74.026,,,,,
1132,02/16/25 04:00:00 PM,1.805,73.783,,,,,
1133,02/16/25 06:00:00 PM,1.778,73.345,,,,,
1134,02/16/25 08:00:00 PM,1.751,72.988,,,,,
1135,02/16/25 10:00:00 PM,1.751,72.825,,,,,
1136,02/17/25 12:00:00 AM,1.724,72.549,,,,,
1137,02/17/25 02:00:00 AM,1.697,72.299,,,,,
1138,02/17/25 04:00:00 AM,1.697,72.027,,,,,
1139,02/17/25 06:00:00 AM,1.670,71.722,,,,,
1140,02/17/25 08:00:00 AM,1.643,71.363,,,,,
1141,02/17/25 10:00:00 AM,1.615,71.030,,,,,
1142,02/17/25 12:00:00 PM,1.588,70.642,,,,,
1143,02/17/25 02:00:00 PM,1.588,70.533,,,,,
1144,02/17/25 04:00:00 PM,1.588,70.259,,,,,
1145,02/17/25 06:00:00 PM,1.588,70.451,,,,,
1146,02/17/25 08:00:00 PM,1.561,70.445,,,,,
1147,02/17/25 10:00:00 PM,1.534,70.112,,,,,
1148,02/18/25 12:00:00 AM,1.561,70.391,,,,,
1149,02/18/25 02:00:00 AM,1.534,70.358,,,,,
1150,02/18/25 04:00:00 AM,1.507,70.243,,,,,
1151,02/18/25 06:00:00 AM,1.507,70.298,,,,,
1152,02/18/25 08:00:00 AM,1.534,70.248,,,,,
1153,02/18/25 10:00:00 AM,1.534,70.440,,,,,
1154,02/18/25 12:00:00 PM,1.561,70.664,,,,,
1155,02/18/25 02:00:00 PM,1.561,70.500,,,,,
1156,02/18/25 04:00:00 PM,1.534,70.549,,,,,
1157,02/18/25 06:00:00 PM,1.561,70.746,,,,,
1158,02/18/25 08:00:00 PM,1.561,71.156,,,,,
1159,02/18/25 10:00:00 PM,1.588,71.352,,,,,
1160,02/19/25 12:00:00 AM,1.561,71.428,,,,,
1161,02/19/25 02:00:00 AM,1.588,71.543,,,,,
1162,02/19/25 04:00:00 AM,1.588,71.570,,,,,
1163,02/19/25 06:00:00 AM,1.561,71.483,,,,,
1164,02/19/25 08:00:00 AM,1.588,71.597,,,,,
1165,02/19/25 10:00:00 AM,1.588,71.869,,,,,
1166,02/19/25 12:00:00 PM,1.588,72.168,,,,,
1167,02/19/25 02:00:00 PM,1.615,72.472,,,,,
1168,02/19/25 04:00:00 PM,1.615,72.662,,,,,
1169,02/19/25 06:00:00 PM,1.643,72.857,,,,,
1170,02/19/25 08:00:00 PM,1.615,72.771,,,,,
1171,02/19/25 10:00:00 PM,1.643,72.993,,,,,
1172,02/20/25 12:00:00 AM,1.643,73.101,,,,,
1173,02/20/25 02:00:00 AM,1.643,73.209,,,,,
1174,02/20/25 04:00:00 AM,1.643,73.561,,,,,
1175,02/20/25 06:00:00 AM,1.697,73.734,,,,,
1176,02/20/25 08:00:00 AM,1.697,73.788,,,,,
1177,02/20/25 10:00:00 AM,1.724,74.144,,,,,
1178,02/20/25 12:00:00 PM,1.778,74.505,,,,,
1179,02/20/25 02:00:00 PM,1.859,75.113,,,,,
1180,02/20/25 04:00:00 PM,1.859,75.060,,,,,
1181,02/20/25 06:00:00 PM,1.805,74.726,,,,,
1182,02/20/25 08:00:00 PM,1.751,74.607,,,,,
1183,02/20/25 10:00:00 PM,1.724,74.225,,,,,
1184,02/21/25 12:00:00 AM,1.670,73.620,,,,,
1185,02/21/25 02:00:00 AM,1.643,72.912,,,,,
1186,02/21/25 04:00:00 AM,1.615,72.472,,,,,
1187,02/21/25 06:00:00 AM,1.615,72.147,,,,,
1188,02/21/25 08:00:00 AM,1.507,71.118,,,,,
1189,02/21/25 10:00:00 AM,1.507,71.036,,,,,
1190,02/21/25 12:00:00 PM,1.643,72.505,,,,,
1191,02/21/25 02:00:00 PM,1.913,74.668,,,,,
1192,02/21/25 04:00:00 PM,2.021,76.353,,,,,
1193,02/21/25 06:00:00 PM,2.074,76.951,,,,,
1194,02/21/25 08:00:00 PM,2.047,76.679,,,,,
1195,02/21/25 10:00:00 PM,1.913,75.098,,,,,
1196,02/22/25 12:00:00 AM,1.859,74.576,,,,,
1197,02/22/25 02:00:00 AM,1.805,74.107,,,,,
1198,02/22/25 04:00:00 AM,1.751,73.718,,,,,
1199,02/22/25 06:00:00 AM,1.724,73.226,,,,,
1200,02/22/25 08:00:00 AM,1.697,73.247,,,,,
1201,02/22/25 10:00:00 AM,1.751,73.583,,,,,
1202,02/22/25 12:00:00 PM,1.886,74.904,,,,,
1203,02/22/25 02:00:00 PM,1.967,75.833,,,,,
1204,02/22/25 04:00:00 PM,2.074,77.164,,,,,
1205,02/22/25 06:00:00 PM,2.182,78.383,,,,,
1206,02/22/25 08:00:00 PM,2.209,78.997,,,,,
1207,02/22/25 10:00:00 PM,2.209,79.076,,,,,
1208,02/23/25 12:00:00 AM,2.209,79.208,,,,,
1209,02/23/25 02:00:00 AM,2.155,78.191,,,,,
1210,02/23/25 04:00:00 AM,2.155,78.059,,,,,
1211,02/23/25 06:00:00 AM,2.128,77.788,,,,,
1212,02/23/25 08:00:00 AM,2.182,78.515,,,,,
1213,02/23/25 10:00:00 AM,2.209,79.340,,,,,
1214,02/23/25 12:00:00 PM,2.316,79.812,,,,,
1215,02/23/25 02:00:00 PM,2.477,80.190,,,,,
1216,02/23/25 04:00:00 PM,2.503,80.459,,,,,
1217,02/23/25 06:00:00 PM,2.584,80.214,,,,,
1218,02/23/25 08:00:00 PM,2.610,80.010,,,,,
1219,02/23/25 10:00:00 PM,2.664,80.574,,,,,
1220,02/24/25 12:00:00 AM,2.690,80.895,,,,,
1221,02/24/25 02:00:00 AM,2.717,81.347,,,,,
1222,02/24/25 04:00:00 AM,2.770,81.726,,,,,
1223,02/24/25 06:00:00 AM,2.770,83.288,,,,,
1224,02/24/25 08:00:00 AM,2.823,82.989,,,,,
1225,02/24/25 10:00:00 AM,2.850,82.266,,,,,
1226,02/24/25 12:00:00 PM,2.877,83.261,,,,,
1227,02/24/25 02:00:00 PM,2.877,82.846,,,,,
1228,02/24/25 04:00:00 PM,2.930,82.650,,,,,
1229,02/24/25 06:00:00 PM,2.930,82.337,,,,,
1230,02/24/25 08:00:00 PM,2.956,82.734,,,,,
1231,02/24/25 10:00:00 PM,2.983,83.572,,,,,
1232,02/25/25 12:00:00 AM,2.956,84.962,,,,,
1233,02/25/25 02:00:00 AM,2.930,85.393,,,,,
1234,02/25/25 04:00:00 AM,2.877,85.174,,,,,
1235,02/25/25 06:00:00 AM,2.850,85.065,,,,,
1236,02/25/25 08:00:00 AM,2.823,84.930,,,,,
1237,02/25/25 10:00:00 AM,2.823,84.827,,,,,
1238,02/25/25 12:00:00 PM,2.877,85.020,,,,,
1239,02/25/25 02:00:00 PM,2.877,85.277,,,,,
1240,02/25/25 04:00:00 PM,2.930,85.290,,,,,
1241,02/25/25 06:00:00 PM,2.930,85.727,,,,,
1242,02/25/25 08:00:00 PM,2.930,85.804,,,,,
1243,02/25/25 10:00:00 PM,2.877,85.586,,,,,
1244,02/26/25 12:00:00 AM,2.877,85.406,,,,,
1245,02/26/25 02:00:00 AM,2.823,85.367,,,,,
1246,02/26/25 04:00:00 AM,2.770,84.711,,,,,
1247,02/26/25 06:00:00 AM,2.744,84.808,,,,,
1248,02/26/25 08:00:00 AM,2.770,85.046,,,,,
1249,02/26/25 10:00:00 AM,2.770,85.046,,,,,
1250,02/26/25 12:00:00 PM,2.930,84.723,,,,,
1251,02/26/25 02:00:00 PM,2.930,84.362,,,,,
1252,02/26/25 04:00:00 PM,2.956,84.213,,,,,
1253,02/26/25 06:00:00 PM,2.983,84.168,,,,,
1254,02/26/25 08:00:00 PM,3.009,85.669,,,,,
1255,02/26/25 10:00:00 PM,2.983,86.150,,,,,
1256,02/27/25 12:00:00 AM,2.956,86.272,,,,,
1257,02/27/25 02:00:00 AM,2.930,86.111,,,,,
1258,02/27/25 04:00:00 AM,2.930,86.163,,,,,
1259,02/27/25 06:00:00 AM,2.877,86.047,,,,,
1260,02/27/25 08:00:00 AM,2.877,85.765,,,,,
1261,02/27/25 10:00:00 AM,2.877,85.714,,,,,
1262,02/27/25 12:00:00 PM,2.877,85.791,,,,,
1263,02/27/25 02:00:00 PM,2.930,86.111,,,,,
1264,02/27/25 04:00:00 PM,2.850,85.707,,,,,
1265,02/27/25 06:00:00 PM,2.823,85.419,,,,,
1266,02/27/25 08:00:00 PM,2.797,85.104,,,,,
1267,02/27/25 10:00:00 PM,2.770,85.046,,,,,
1268,02/28/25 12:00:00 AM,2.770,84.943,,,,,
1269,02/28/25 02:00:00 AM,2.770,85.046,,,,,
1270,02/28/25 04:00:00 AM,2.877,85.714,,,,,
1271,02/28/25 06:00:00 AM,2.930,85.675,,,,,
1272,02/28/25 08:00:00 AM,3.009,86.464,,,,,
1273,02/28/25 10:00:00 AM,2.983,86.892,,,,,
1274,02/28/25 12:00:00 PM,2.903,86.566,,,,,
1275,02/28/25 02:00:00 PM,2.877,85.945,,,,,
1276,02/28/25 04:00:00 PM,2.770,85.354,,,,,
1277,02/28/25 06:00:00 PM,2.637,84.627,,,,,
1278,02/28/25 08:00:00 PM,2.503,83.847,,,,,
1279,02/28/25 10:00:00 PM,2.450,83.369,,,,,
1280,03/01/25 12:00:00 AM,2.396,82.837,,,,,
1281,03/01/25 02:00:00 AM,2.343,82.331,,,,,
1282,03/01/25 04:00:00 AM,2.289,81.824,,,,,
1283,03/01/25 06:00:00 AM,2.262,81.452,,,,,
1284,03/01/25 08:00:00 AM,2.236,81.132,,,,,
1285,03/01/25 10:00:00 AM,2.236,80.897,,,,,
1286,03/01/25 12:00:00 PM,2.236,80.713,,,,,
1287,03/01/25 02:00:00 PM,2.182,80.281,,,,,
1288,03/01/25 04:00:00 PM,2.155,80.118,,,,,
1289,03/01/25 06:00:00 PM,2.155,80.328,,,,,
1290,03/01/25 08:00:00 PM,2.182,80.413,,,,,
1291,03/01/25 10:00:00 PM,2.155,80.065,,,,,
1292,03/02/25 12:00:00 AM,2.128,79.428,,,,,
1293,03/02/25 02:00:00 AM,2.047,78.591,,,,,
1294,03/02/25 04:00:00 AM,2.021,77.764,,,,,
1295,03/02/25 06:00:00 AM,1.967,77.114,,,,,
1296,03/02/25 08:00:00 AM,1.940,77.055,,,,,
1297,03/02/25 10:00:00 AM,1.913,76.650,,,,,
1298,03/02/25 12:00:00 PM,2.021,78.188,,,,,
1299,03/02/25 02:00:00 PM,2.182,79.703,,,,,
1300,03/02/25 04:00:00 PM,2.289,80.463,,,,,
1301,03/02/25 06:00:00 PM,2.423,81.567,,,,,
1302,03/02/25 08:00:00 PM,2.423,81.828,,,,,
1303,03/02/25 10:00:00 PM,2.316,81.020,,,,,
1304,03/03/25 12:00:00 AM,2.262,80.719,,,,,
1305,03/03/25 02:00:00 AM,2.209,80.392,,,,,
1306,03/03/25 04:00:00 AM,2.209,80.340,,,,,
1307,03/03/25 06:00:00 AM,2.236,80.451,,,,,
1308,03/03/25 08:00:00 AM,2.316,80.915,,,,,
1309,03/03/25 10:00:00 AM,2.450,81.965,,,,,
1310,03/03/25 12:00:00 PM,2.637,82.686,,,,,
1311,03/03/25 02:00:00 PM,2.664,80.338,,,,,
1312,03/03/25 04:00:00 PM,2.690,79.104,,,,,
1313,03/03/25 06:00:00 PM,2.690,78.229,,,,,
1314,03/03/25 08:00:00 PM,2.717,78.394,,,,,
1315,03/03/25 10:00:00 PM,2.770,79.413,,,,,
1316,03/04/25 12:00:00 AM,2.850,80.748,,,,,
1317,03/04/25 02:00:00 AM,2.877,83.184,,,,,
1318,03/04/25 04:00:00 AM,2.903,84.252,,,,,
1319,03/04/25 06:00:00 AM,2.903,85.026,,,,,
1320,03/04/25 08:00:00 AM,2.930,85.444,,,,,
1321,03/04/25 10:00:00 AM,2.930,85.804,,,,,
1322,03/04/25 12:00:00 PM,2.956,86.015,,,,,
1323,03/04/25 02:00:00 PM,2.930,86.367,,,,,
1324,03/04/25 04:00:00 PM,2.877,86.098,,,,,
1325,03/04/25 06:00:00 PM,2.823,85.804,,,,,
1326,03/04/25 08:00:00 PM,2.770,85.380,,,,,
1327,03/04/25 10:00:00 PM,2.797,85.489,,,,,
1328,03/05/25 12:00:00 AM,2.770,85.457,,,,,
1329,03/05/25 02:00:00 AM,2.744,85.194,,,,,
1330,03/05/25 04:00:00 AM,2.717,84.878,,,,,
1331,03/05/25 06:00:00 AM,2.664,84.634,,,,,
1332,03/05/25 08:00:00 AM,2.610,84.544,,,,,
1333,03/05/25 10:00:00 AM,2.584,84.512,,,,,
1334,03/05/25 12:00:00 PM,2.557,84.376,,,,,
1335,03/05/25 02:00:00 PM,2.503,84.364,,,,,
1336,03/05/25 04:00:00 PM,2.503,84.260,,,,,
1337,03/05/25 06:00:00 PM,2.450,84.144,,,,,
1338,03/05/25 08:00:00 PM,2.450,84.144,,,,,
1339,03/05/25 10:00:00 PM,2.423,84.061,,,,,
1340,03/06/25 12:00:00 AM,2.396,83.951,,,,,
1341,03/06/25 02:00:00 AM,2.396,83.925,,,,,
1342,03/06/25 04:00:00 AM,2.370,83.815,,,,,
1343,03/06/25 06:00:00 AM,2.343,83.602,,,,,
1344,03/06/25 08:00:00 AM,2.343,83.499,,,,,
1345,03/06/25 10:00:00 AM,2.370,83.764,,,,,
1346,03/06/25 12:00:00 PM,2.423,83.983,,,,,
1347,03/06/25 02:00:00 PM,2.557,84.660,,,,,
1348,03/06/25 04:00:00 PM,2.503,84.544,,,,,
1349,03/06/25 06:00:00 PM,2.503,84.467,,,,,
1350,03/06/25 08:00:00 PM,2.503,84.518,,,,,
1351,03/06/25 10:00:00 PM,2.450,84.325,,,,,
1352,03/07/25 12:00:00 AM,2.450,84.299,,,,,
1353,03/07/25 02:00:00 AM,2.370,83.815,,,,,
1354,03/07/25 04:00:00 AM,2.316,82.974,,,,,
1355,03/07/25 06:00:00 AM,2.289,82.631,,,,,
1356,03/07/25 08:00:00 AM,2.289,82.708,,,,,
1357,03/07/25 10:00:00 AM,2.370,83.298,,,,,
1358,03/07/25 12:00:00 PM,2.396,83.667,,,,,
1359,03/07/25 02:00:00 PM,2.396,83.770,,,,,
1360,03/07/25 04:00:00 PM,2.343,83.499,,,,,
1361,03/07/25 06:00:00 PM,2.343,83.551,,,,,
1362,03/07/25 08:00:00 PM,2.289,82.994,,,,,
1363,03/07/25 10:00:00 PM,2.289,82.501,,,,,
1364,03/08/25 12:00:00 AM,2.236,81.603,,,,,
1365,03/08/25 02:00:00 AM,2.182,80.806,,,,,
1366,03/08/25 04:00:00 AM,2.128,79.744,,,,,
1367,03/08/25 06:00:00 AM,2.074,79.178,,,,,
1368,03/08/25 08:00:00 AM,2.047,78.591,,,,,
1369,03/08/25 10:00:00 AM,2.074,79.495,,,,,
1370,03/08/25 12:00:00 PM,2.343,81.575,,,,,
1371,03/08/25 02:00:00 PM,2.396,82.682,,,,,
1372,03/08/25 04:00:00 PM,2.503,83.588,,,,,
1373,03/08/25 06:00:00 PM,2.584,84.305,,,,,
1374,03/08/25 08:00:00 PM,2.610,84.801,,,,,
1375,03/08/25 10:00:00 PM,2.637,85.065,,,,,
1376,03/09/25 12:00:00 AM,2.610,85.059,,,,,
1377,03/09/25 02:00:00 AM,2.664,85.354,,,,,
1378,03/09/25 04:00:00 AM,2.610,85.033,,,,,
1379,03/09/25 06:00:00 AM,2.557,84.505,,,,,
1380,03/09/25 08:00:00 AM,2.530,84.422,,,,,
1381,03/09/25 10:00:00 AM,2.717,85.367,,,,,
1382,03/09/25 12:00:00 PM,2.797,84.459,,,,,
1383,03/09/25 02:00:00 PM,2.770,83.781,,,,,
1384,03/09/25 04:00:00 PM,2.770,83.548,,,,,
1385,03/09/25 06:00:00 PM,2.823,83.819,,,,,
1386,03/09/25 08:00:00 PM,2.877,84.039,,,,,
1387,03/09/25 10:00:00 PM,2.903,84.356,,,,,
1388,03/10/25 12:00:00 AM,2.956,84.317,,,,,
1389,03/10/25 02:00:00 AM,2.930,86.367,,,,,
1390,03/10/25 04:00:00 AM,2.930,87.032,,,,,
1391,03/10/25 06:00:00 AM,2.983,86.943,,,,,
1392,03/10/25 08:00:00 AM,2.903,87.433,,,,,
1393,03/10/25 10:00:00 AM,3.009,87.102,,,,,
1394,03/10/25 12:00:00 PM,2.983,86.150,,,,,
1395,03/10/25 02:00:00 PM,3.009,85.412,,,,,
1396,03/10/25 04:00:00 PM,3.089,84.968,,,,,
1397,03/10/25 06:00:00 PM,3.063,84.858,,,,,
1398,03/10/25 08:00:00 PM,3.036,85.161,,,,,
1399,03/10/25 10:00:00 PM,3.009,85.206,,,,,
1400,03/11/25 12:00:00 AM,3.089,85.791,,,,,
1401,03/11/25 02:00:00 AM,3.089,87.071,,,,,
1402,03/11/25 04:00:00 AM,3.009,87.561,,,,,
1403,03/11/25 06:00:00 AM,2.930,87.388,,,,,
1404,03/11/25 08:00:00 AM,2.770,86.890,,,,,
1405,03/11/25 10:00:00 AM,2.717,86.775,,,,,
1406,03/11/25 12:00:00 PM,2.664,86.507,,,,,
1407,03/11/25 02:00:00 PM,2.664,86.481,,,,,
1408,03/11/25 04:00:00 PM,2.717,86.673,,,,,
1409,03/11/25 06:00:00 PM,2.690,86.564,,,,,
1410,03/11/25 08:00:00 PM,2.690,86.513,,,,,
1411,03/11/25 10:00:00 PM,2.690,86.513,,,,,
1412,03/12/25 12:00:00 AM,2.664,86.405,,,,,
1413,03/12/25 02:00:00 AM,2.664,86.405,,,,,
1414,03/12/25 04:00:00 AM,2.664,86.354,,,,,
1415,03/12/25 06:00:00 AM,2.690,86.360,,,,,
1416,03/12/25 08:00:00 AM,2.690,86.437,,,,,
1417,03/12/25 10:00:00 AM,2.823,87.082,,,,,
1418,03/12/25 12:00:00 PM,3.195,85.663,,,,,
1419,03/12/25 02:00:00 PM,3.195,84.606,,,,,
1420,03/12/25 04:00:00 PM,3.221,83.576,,,,,
1421,03/12/25 06:00:00 PM,3.221,83.316,,,,,
1422,03/12/25 08:00:00 PM,3.274,85.115,,,,,
1423,03/12/25 10:00:00 PM,3.274,86.144,,,,,
1424,03/13/25 12:00:00 AM,3.274,86.503,,,,,
1425,03/13/25 02:00:00 AM,3.274,86.656,,,,,
1426,03/13/25 04:00:00 AM,3.248,86.599,,,,,
1427,03/13/25 06:00:00 AM,3.248,86.394,,,,,
1428,03/13/25 08:00:00 AM,3.221,86.336,,,,,
1429,03/13/25 10:00:00 AM,3.248,86.445,,,,,
1430,03/13/25 12:00:00 PM,3.274,85.502,,,,,
1431,03/13/25 02:00:00 PM,3.274,84.340,,,,,
1432,03/13/25 04:00:00 PM,3.274,82.469,,,,,
1433,03/13/25 06:00:00 PM,3.274,80.923,,,,,
1434,03/13/25 08:00:00 PM,3.274,81.789,,,,,
1435,03/13/25 10:00:00 PM,3.301,82.580,,,,,
1436,03/14/25 12:00:00 AM,3.301,82.788,,,,,
1437,03/14/25 02:00:00 AM,3.327,83.211,,,,,
1438,03/14/25 04:00:00 AM,3.354,82.853,,,,,
1439,03/14/25 06:00:00 AM,3.354,82.879,,,,,
1440,03/14/25 08:00:00 AM,3.354,83.477,,,,,
1441,03/14/25 10:00:00 AM,3.380,84.003,,,,,
1442,03/14/25 12:00:00 PM,3.406,86.125,,,,,
1443,03/14/25 02:00:00 PM,3.564,90.257,,,,,
1444,03/14/25 04:00:00 PM,3.670,91.113,,,,,
1445,03/14/25 06:00:00 PM,3.722,91.778,,,,,
1446,03/14/25 08:00:00 PM,3.775,93.731,,,,,
1447,03/14/25 10:00:00 PM,3.880,95.436,,,,,
1448,03/15/25 12:00:00 AM,4.011,92.477,,,,,
1449,03/15/25 02:00:00 AM,4.089,93.419,,,,,
1450,03/15/25 04:00:00 AM,4.115,93.127,,,,,
1451,03/15/25 06:00:00 AM,4.168,94.232,,,,,
1452,03/15/25 08:00:00 AM,4.037,91.960,,,,,
1453,03/15/25 10:00:00 AM,4.037,92.409,,,,,
1454,03/15/25 12:00:00 PM,4.037,92.609,,,,,
1455,03/15/25 02:00:00 PM,3.985,93.366,,,,,
1456,03/15/25 04:00:00 PM,3.932,93.526,,,,,
1457,03/15/25 06:00:00 PM,3.932,93.476,,,,,
1458,03/15/25 08:00:00 PM,3.775,93.186,,,,,
1459,03/15/25 10:00:00 PM,3.643,92.754,,,,,
1460,03/16/25 12:00:00 AM,3.564,92.385,,,,,
1461,03/16/25 02:00:00 AM,3.512,92.047,,,,,
1462,03/16/25 04:00:00 AM,3.485,91.766,,,,,
1463,03/16/25 06:00:00 AM,3.433,91.502,,,,,
1464,03/16/25 08:00:00 AM,3.406,91.145,,,,,
1465,03/16/25 10:00:00 AM,3.380,90.888,,,,,
1466,03/16/25 12:00:00 PM,3.354,90.680,,,,,
1467,03/16/25 02:00:00 PM,3.301,90.315,,,,,
1468,03/16/25 04:00:00 PM,3.301,90.114,,,,,
1469,03/16/25 06:00:00 PM,3.274,90.007,,,,,
1470,03/16/25 08:00:00 PM,3.248,89.949,,,,,
1471,03/16/25 10:00:00 PM,3.248,89.597,,,,,
1472,03/17/25 12:00:00 AM,3.248,89.445,,,,,
1473,03/17/25 02:00:00 AM,3.195,89.179,,,,,
1474,03/17/25 04:00:00 AM,3.195,89.078,,,,,
1475,03/17/25 06:00:00 AM,3.195,89.028,,,,,
1476,03/17/25 08:00:00 AM,3.248,89.571,,,,,
1477,03/17/25 10:00:00 AM,3.354,89.649,,,,,
1478,03/17/25 12:00:00 PM,3.406,87.965,,,,,
1479,03/17/25 02:00:00 PM,3.433,86.080,,,,,
1480,03/17/25 04:00:00 PM,3.459,81.936,,,,,
1481,03/17/25 06:00:00 PM,3.459,81.936,,,,,
1482,03/17/25 08:00:00 PM,3.433,81.406,,,,,
1483,03/17/25 10:00:00 PM,3.485,83.170,,,,,
1484,03/18/25 12:00:00 AM,3.538,86.772,,,,,
1485,03/18/25 02:00:00 AM,3.564,88.360,,,,,
1486,03/18/25 04:00:00 AM,3.433,89.138,,,,,
1487,03/18/25 06:00:00 AM,3.406,89.359,,,,,
1488,03/18/25 08:00:00 AM,3.406,89.536,,,,,
1489,03/18/25 10:00:00 AM,3.433,89.694,,,,,
1490,03/18/25 12:00:00 PM,3.433,89.845,,,,,
1491,03/18/25 02:00:00 PM,3.485,89.859,,,,,
1492,03/18/25 04:00:00 PM,3.485,90.111,,,,,
1493,03/18/25 06:00:00 PM,3.459,90.129,,,,,
1494,03/18/25 08:00:00 PM,3.406,89.990,,,,,
1495,03/18/25 10:00:00 PM,3.406,89.965,,,,,
1496,03/19/25 12:00:00 AM,3.354,89.976,,,,,
1497,03/19/25 02:00:00 AM,3.354,90.052,,,,,
1498,03/19/25 04:00:00 AM,3.354,90.027,,,,,
1499,03/19/25 06:00:00 AM,3.354,90.052,,,,,
1500,03/19/25 08:00:00 AM,3.327,89.970,,,,,
1501,03/19/25 10:00:00 AM,3.354,90.002,,,,,
1502,03/19/25 12:00:00 PM,3.354,90.127,,,,,
1503,03/19/25 02:00:00 PM,3.354,90.178,,,,,
1504,03/19/25 04:00:00 PM,3.380,90.134,,,,,
1505,03/19/25 06:00:00 PM,3.380,90.235,,,,,
1506,03/19/25 08:00:00 PM,3.354,90.228,,,,,
1507,03/19/25 10:00:00 PM,3.380,90.235,,,,,
1508,03/20/25 12:00:00 AM,3.380,90.310,,,,,
1509,03/20/25 02:00:00 AM,3.354,90.178,,,,,
1510,03/20/25 04:00:00 AM,3.301,89.913,,,,,
1511,03/20/25 06:00:00 AM,3.248,89.647,,,,,
1512,03/20/25 08:00:00 AM,3.195,89.280,,,,,
1513,03/20/25 10:00:00 AM,3.248,89.496,,,,,
1514,03/20/25 12:00:00 PM,3.274,89.654,,,,,
1515,03/20/25 02:00:00 PM,3.248,89.496,,,,,
1516,03/20/25 04:00:00 PM,3.301,89.862,,,,,
1517,03/20/25 06:00:00 PM,3.406,90.040,,,,,
1518,03/20/25 08:00:00 PM,3.485,89.960,,,,,
1519,03/20/25 10:00:00 PM,3.459,90.456,,,,,
1520,03/21/25 12:00:00 AM,3.512,90.243,,,,,
1521,03/21/25 02:00:00 AM,3.538,89.645,,,,,
1522,03/21/25 04:00:00 AM,3.512,88.296,,,,,
1523,03/21/25 06:00:00 AM,3.538,88.937,,,,,
1524,03/21/25 08:00:00 AM,3.512,89.840,,,,,
1525,03/21/25 10:00:00 AM,3.512,90.394,,,,,
1526,03/21/25 12:00:00 PM,3.564,89.172,,,,,
1527,03/21/25 02:00:00 PM,3.617,89.817,,,,,
1528,03/21/25 04:00:00 PM,3.591,90.490,,,,,
1529,03/21/25 06:00:00 PM,3.617,90.874,,,,,
1530,03/21/25 08:00:00 PM,3.433,90.650,,,,,
1531,03/21/25 10:00:00 PM,3.301,90.089,,,,,
1532,03/22/25 12:00:00 AM,3.248,89.471,,,,,
1533,03/22/25 02:00:00 AM,3.248,89.142,,,,,
1534,03/22/25 04:00:00 AM,3.195,88.319,,,,,
1535,03/22/25 06:00:00 AM,3.142,88.001,,,,,
1536,03/22/25 08:00:00 AM,3.116,87.587,,,,,
1537,03/22/25 10:00:00 AM,3.089,87.402,,,,,
1538,03/22/25 12:00:00 PM,3.063,87.217,,,,,
1539,03/22/25 02:00:00 PM,3.036,86.803,,,,,
1540,03/22/25 04:00:00 PM,3.063,86.962,,,,,
1541,03/22/25 06:00:00 PM,3.089,87.530,,,,,
1542,03/22/25 08:00:00 PM,3.063,87.268,,,,,
1543,03/22/25 10:00:00 PM,3.063,86.860,,,,,
1544,03/23/25 12:00:00 AM,3.036,86.879,,,,,
1545,03/23/25 02:00:00 AM,3.036,86.981,,,,,
1546,03/23/25 04:00:00 AM,3.036,86.598,,,,,
1547,03/23/25 06:00:00 AM,3.063,87.370,,,,,
1548,03/23/25 08:00:00 AM,3.142,87.670,,,,,
1549,03/23/25 10:00:00 AM,3.195,86.790,,,,,
1550,03/23/25 12:00:00 PM,3.248,87.518,,,,,
1551,03/23/25 02:00:00 PM,3.327,88.352,,,,,
1552,03/23/25 04:00:00 PM,3.327,87.996,,,,,
1553,03/23/25 06:00:00 PM,3.354,88.764,,,,,
1554,03/23/25 08:00:00 PM,3.301,89.459,,,,,
1555,03/23/25 10:00:00 PM,3.248,89.471,,,,,
1556,03/24/25 12:00:00 AM,3.221,89.514,,,,,
1557,03/24/25 02:00:00 AM,3.221,89.464,,,,,
1558,03/24/25 04:00:00 AM,3.221,89.540,,,,,
1559,03/24/25 06:00:00 AM,3.248,89.571,,,,,
1560,03/24/25 08:00:00 AM,3.248,89.647,,,,,
1561,03/24/25 10:00:00 AM,3.274,89.780,,,,,
1562,03/24/25 12:00:00 PM,3.248,89.698,,,,,
1563,03/24/25 02:00:00 PM,3.221,89.514,,,,,
1564,03/24/25 04:00:00 PM,3.195,89.331,,,,,
1565,03/24/25 06:00:00 PM,3.221,89.590,,,,,
1566,03/24/25 08:00:00 PM,3.221,89.640,,,,,
1567,03/24/25 10:00:00 PM,3.221,89.792,,,,,
1568,03/25/25 12:00:00 AM,3.168,89.728,,,,,
1569,03/25/25 02:00:00 AM,3.142,89.519,,,,,
